Product ID,location_key,records,avg_lead_time,median_lead_time,total_sales,total_profit,total_cost,total_units,profit_margin
CHO-TRI-54000,Pennsylvania_Atlantic,122,4.319672131147541,4.0,1556.25,1016.75,539.5,415,0.6533333333333333
CHO-TRI-54000,Florida_Gulf,83,4.325301204819277,4.0,1005.0,656.6,348.4,268,0.6533333333333333
CHO-TRI-54000,New York_Atlantic,200,4.405,5.0,2801.25,1830.15,971.1,747,0.6533333333333333
CHO-TRI-54000,Washington_Pacific,113,4.407079646017699,4.0,1710.0,1117.2,592.8,456,0.6533333333333333
CHO-TRI-54000,Maryland_Atlantic,26,4.423076923076923,4.5,431.25,281.75,149.5,115,0.6533333333333333
CHO-TRI-54000,Illinois_Interior,105,4.438095238095238,5.0,1560.0,1019.2,540.8,416,0.6533333333333333
CHO-TRI-54000,British Columbia_Pacific,4,4.5,4.5,37.5,24.5,13.0,10,0.6533333333333333
CHO-TRI-54000,Manitoba_Interior,2,4.5,4.5,48.75,31.85,16.9,13,0.6533333333333333
CHO-TRI-54000,Oregon_Pacific,22,4.5,5.0,397.5,259.7,137.8,106,0.6533333333333333
CHO-TRI-54000,Arkansas_Gulf,13,4.538461538461538,5.0,221.25,144.55,76.7,59,0.6533333333333334
CHO-TRI-54000,Kentucky_Gulf,36,4.583333333333333,5.0,480.0,313.6,166.4,128,0.6533333333333334
CHO-TRI-54000,Wisconsin_Interior,18,4.611111111111111,5.0,288.75,188.65,100.1,77,0.6533333333333333
CHO-TRI-54000,Nevada_Pacific,8,4.625,5.0,112.5,73.5,39.0,30,0.6533333333333333
CHO-TRI-54000,Indiana_Interior,27,4.666666666666667,5.0,363.75,237.65,126.1,97,0.6533333333333333
CHO-TRI-54000,Montana_Pacific,6,4.666666666666667,5.0,90.0,58.8,31.2,24,0.6533333333333333
CHO-TRI-54000,South Dakota_Interior,3,4.666666666666667,4.0,33.75,22.05,11.7,9,0.6533333333333333
CHO-TRI-54000,Mississippi_Gulf,10,4.7,5.5,150.0,98.0,52.0,40,0.6533333333333333
CHO-TRI-54000,Alabama_Gulf,9,4.777777777777778,5.0,138.75,90.65,48.1,37,0.6533333333333333
CHO-TRI-54000,New Mexico_Pacific,5,4.8,5.0,63.75,41.65,22.099999999999998,17,0.6533333333333333
CHO-TRI-54000,Kansas_Interior,6,4.833333333333333,4.5,45.0,29.400000000000002,15.600000000000001,12,0.6533333333333334
CHO-TRI-54000,Tennessee_Gulf,28,4.857142857142857,5.0,408.75,267.05,141.7,109,0.6533333333333333
CHO-TRI-54000,Delaware_Atlantic,17,4.882352941176471,5.0,221.25,144.55,76.7,59,0.6533333333333334
CHO-TRI-54000,Michigan_Interior,42,4.904761904761905,5.0,457.5,298.9,158.6,122,0.6533333333333333
CHO-TRI-54000,Oklahoma_Interior,14,4.928571428571429,5.0,191.25,124.95,66.3,51,0.6533333333333333
CHO-TRI-54000,West Virginia_Atlantic,1,5.0,5.0,18.75,12.25,6.5,5,0.6533333333333333
CHO-TRI-54000,Minnesota_Interior,23,5.391304347826087,5.0,345.0,225.4,119.6,92,0.6533333333333333
CHO-TRI-54000,Alberta_Pacific,2,5.5,5.5,22.5,14.700000000000001,7.800000000000001,6,0.6533333333333334
OTH-FIZ-56000,Illinois_Interior,1,3.0,3.0,7.5,4.5,3.0,2,0.6
OTH-FIZ-56000,New York_Atlantic,1,3.0,3.0,15.0,9.0,6.0,4,0.6
OTH-FIZ-56000,Arizona_Pacific,1,5.0,5.0,11.25,6.75,4.5,3,0.6
OTH-FIZ-56000,Florida_Gulf,1,5.0,5.0,15.0,9.0,6.0,4,0.6
OTH-FIZ-56000,Pennsylvania_Atlantic,1,5.0,5.0,18.75,11.25,7.5,5,0.6
OTH-FIZ-56000,Michigan_Interior,1,6.0,6.0,11.25,6.75,4.5,3,0.6
OTH-GUM-21000,Nebraska_Interior,1,2.0,2.0,2.5,1.3,1.2,2,0.52
OTH-GUM-21000,Nevada_Pacific,1,2.0,2.0,2.5,1.3,1.2,2,0.52
OTH-GUM-21000,New Mexico_Pacific,2,2.0,2.0,12.5,6.5,6.0,10,0.52
OTH-GUM-21000,Rhode Island_Atlantic,1,2.0,2.0,2.5,1.3,1.2,2,0.52
OTH-GUM-21000,Alabama_Gulf,1,3.0,3.0,10.0,5.2,4.8,8,0.52
OTH-GUM-21000,Kentucky_Gulf,1,3.0,3.0,6.25,3.25,3.0,5,0.52
OTH-GUM-21000,Illinois_Interior,6,3.3333333333333335,4.0,26.25,13.649999999999999,12.600000000000001,21,0.5199999999999999
OTH-GUM-21000,Texas_Interior,11,3.4545454545454546,4.0,47.5,24.7,22.8,38,0.52
OTH-GUM-21000,Ohio_Atlantic,6,3.6666666666666665,4.0,28.75,14.95,13.8,23,0.52
OTH-GUM-21000,Colorado_Pacific,4,3.75,3.5,11.25,5.85,5.4,9,0.52
OTH-GUM-21000,Virginia_Gulf,4,3.75,3.5,13.75,7.15,6.6,11,0.52
OTH-GUM-21000,Washington_Pacific,5,3.8,3.0,11.25,5.85,5.4,9,0.52
OTH-GUM-21000,California_Pacific,16,3.875,4.5,58.75,30.55,28.2,47,0.52
OTH-GUM-21000,Connecticut_Atlantic,1,4.0,4.0,2.5,1.3,1.2,2,0.52
OTH-GUM-21000,Vermont_Atlantic,1,4.0,4.0,7.5,3.9,3.6,6,0.52
OTH-GUM-21000,New York_Atlantic,11,4.181818181818182,4.0,66.25,34.45,31.8,53,0.52
OTH-GUM-21000,Georgia_Gulf,4,4.25,4.5,17.5,9.1,8.4,14,0.52
OTH-GUM-21000,Michigan_Interior,4,4.25,5.5,22.5,11.7,10.8,18,0.52
OTH-GUM-21000,Pennsylvania_Atlantic,11,4.2727272727272725,5.0,82.5,42.9,39.6,66,0.52
OTH-GUM-21000,Louisiana_Gulf,2,4.5,4.5,11.25,5.85,5.4,9,0.52
OTH-GUM-21000,Wisconsin_Interior,2,4.5,4.5,15.0,7.800000000000001,7.199999999999999,12,0.52
OTH-GUM-21000,Florida_Gulf,6,4.666666666666667,5.0,38.75,20.150000000000002,18.599999999999998,31,0.52
OTH-GUM-21000,Indiana_Interior,4,4.75,5.0,21.25,11.05,10.2,17,0.52
OTH-GUM-21000,Minnesota_Interior,1,5.0,5.0,5.0,2.6,2.4,4,0.52
OTH-GUM-21000,South Carolina_Gulf,1,5.0,5.0,6.25,3.25,3.0,5,0.52
OTH-GUM-21000,Tennessee_Gulf,2,5.0,5.0,22.5,11.7,10.8,18,0.52
OTH-GUM-21000,North Carolina_Gulf,4,5.25,6.0,20.0,10.4,9.6,16,0.52
OTH-GUM-21000,Maryland_Atlantic,3,5.333333333333333,5.0,8.75,4.55,4.2,7,0.52
OTH-GUM-21000,New Jersey_Atlantic,2,5.5,5.5,6.25,3.25,3.0,5,0.52
OTH-GUM-21000,Arkansas_Gulf,1,6.0,6.0,3.75,1.95,1.8,3,0.52
OTH-GUM-21000,New Hampshire_Atlantic,1,7.0,7.0,6.25,3.25,3.0,5,0.52
OTH-KAZ-38000,Arizona_Pacific,1,2.0,2.0,16.25,1.25,15.0,5,0.07692307692307693
OTH-KAZ-38000,Kentucky_Gulf,2,2.0,2.0,26.0,2.0,24.0,8,0.07692307692307693
OTH-KAZ-38000,New Hampshire_Atlantic,2,2.0,2.0,35.75,2.75,33.0,11,0.07692307692307693
OTH-KAZ-38000,Oregon_Pacific,2,2.5,2.5,26.0,2.0,24.0,8,0.07692307692307693
OTH-KAZ-38000,Virginia_Gulf,4,2.75,3.5,55.25,4.25,51.0,17,0.07692307692307693
OTH-KAZ-38000,Louisiana_Gulf,1,3.0,3.0,9.75,0.75,9.0,3,0.07692307692307693
OTH-KAZ-38000,Ohio_Atlantic,3,3.0,2.0,29.25,2.25,27.0,9,0.07692307692307693
OTH-KAZ-38000,Massachusetts_Atlantic,3,3.3333333333333335,3.0,32.5,2.5,30.0,10,0.07692307692307693
OTH-KAZ-38000,Connecticut_Atlantic,2,3.5,3.5,9.75,0.75,9.0,3,0.07692307692307693
OTH-KAZ-38000,Florida_Gulf,3,3.6666666666666665,3.0,39.0,3.0,36.0,12,0.07692307692307693
OTH-KAZ-38000,Texas_Interior,9,3.6666666666666665,4.0,100.75,7.75,93.0,31,0.07692307692307693
OTH-KAZ-38000,California_Pacific,20,3.75,4.0,211.25,16.25,195.0,65,0.07692307692307693
OTH-KAZ-38000,Nevada_Pacific,1,4.0,4.0,16.25,1.25,15.0,5,0.07692307692307693
OTH-KAZ-38000,Pennsylvania_Atlantic,7,4.0,4.0,97.5,7.5,90.0,30,0.07692307692307693
OTH-KAZ-38000,Rhode Island_Atlantic,1,4.0,4.0,22.75,1.75,21.0,7,0.07692307692307693
OTH-KAZ-38000,South Carolina_Gulf,1,4.0,4.0,6.5,0.5,6.0,2,0.07692307692307693
OTH-KAZ-38000,Colorado_Pacific,2,4.5,4.5,19.5,1.5,18.0,6,0.07692307692307693
OTH-KAZ-38000,Georgia_Gulf,2,4.5,4.5,39.0,3.0,36.0,12,0.07692307692307693
OTH-KAZ-38000,New Jersey_Atlantic,3,4.666666666666667,5.0,68.25,5.25,63.0,21,0.07692307692307693
OTH-KAZ-38000,New York_Atlantic,13,4.6923076923076925,5.0,159.25,12.25,147.0,49,0.07692307692307693
OTH-KAZ-38000,Delaware_Atlantic,2,5.0,5.0,26.0,2.0,24.0,8,0.07692307692307693
OTH-KAZ-38000,Indiana_Interior,1,5.0,5.0,19.5,1.5,18.0,6,0.07692307692307693
OTH-KAZ-38000,Maryland_Atlantic,1,5.0,5.0,3.25,0.25,3.0,1,0.07692307692307693
OTH-KAZ-38000,Tennessee_Gulf,3,5.0,6.0,42.25,3.25,39.0,13,0.07692307692307693
OTH-KAZ-38000,Alabama_Gulf,2,5.5,5.5,35.75,2.75,33.0,11,0.07692307692307693
OTH-KAZ-38000,Missouri_Interior,1,6.0,6.0,6.5,0.5,6.0,2,0.07692307692307693
OTH-KAZ-38000,Washington_Pacific,4,6.0,6.0,52.0,4.0,48.0,16,0.07692307692307693
OTH-LIC-15000,Virginia_Gulf,1,2.0,2.0,80.0,40.0,40.0,4,0.5
OTH-LIC-15000,Oregon_Pacific,2,2.5,2.5,180.0,90.0,90.0,9,0.5
OTH-LIC-15000,Alabama_Gulf,2,3.5,3.5,140.0,70.0,70.0,7,0.5
OTH-LIC-15000,Colorado_Pacific,2,3.5,3.5,100.0,50.0,50.0,5,0.5
OTH-LIC-15000,Massachusetts_Atlantic,2,3.5,3.5,100.0,50.0,50.0,5,0.5
OTH-LIC-15000,Pennsylvania_Atlantic,8,3.5,4.0,680.0,340.0,340.0,34,0.5
OTH-LIC-15000,Texas_Interior,4,3.5,3.5,440.0,220.0,220.0,22,0.5
OTH-LIC-15000,Illinois_Interior,7,3.7142857142857144,4.0,520.0,260.0,260.0,26,0.5
OTH-LIC-15000,Arkansas_Gulf,1,4.0,4.0,60.0,30.0,30.0,3,0.5
OTH-LIC-15000,Kentucky_Gulf,1,4.0,4.0,40.0,20.0,20.0,2,0.5
OTH-LIC-15000,Michigan_Interior,1,4.0,4.0,60.0,30.0,30.0,3,0.5
OTH-LIC-15000,Mississippi_Gulf,1,4.0,4.0,80.0,40.0,40.0,4,0.5
OTH-LIC-15000,Tennessee_Gulf,1,4.0,4.0,40.0,20.0,20.0,2,0.5
OTH-LIC-15000,California_Pacific,15,4.066666666666666,4.0,1180.0,590.0,590.0,59,0.5
OTH-LIC-15000,New York_Atlantic,13,4.153846153846154,4.0,960.0,480.0,480.0,48,0.5
OTH-LIC-15000,Wisconsin_Interior,3,4.333333333333333,5.0,400.0,200.0,200.0,20,0.5
OTH-LIC-15000,Arizona_Pacific,5,4.4,4.0,640.0,320.0,320.0,32,0.5
OTH-LIC-15000,Quebec_Atlantic,2,4.5,4.5,100.0,50.0,50.0,5,0.5
OTH-LIC-15000,Rhode Island_Atlantic,2,4.5,4.5,140.0,70.0,70.0,7,0.5
OTH-LIC-15000,Ohio_Atlantic,7,4.571428571428571,5.0,740.0,370.0,370.0,37,0.5
OTH-LIC-15000,Washington_Pacific,6,4.666666666666667,5.0,340.0,170.0,170.0,17,0.5
OTH-LIC-15000,Delaware_Atlantic,1,5.0,5.0,60.0,30.0,30.0,3,0.5
OTH-LIC-15000,Georgia_Gulf,3,5.0,5.0,300.0,150.0,150.0,15,0.5
OTH-LIC-15000,Alberta_Pacific,2,5.5,5.5,180.0,90.0,90.0,9,0.5
OTH-LIC-15000,Utah_Pacific,1,6.0,6.0,100.0,50.0,50.0,5,0.5
OTH-LIC-15000,Nevada_Pacific,1,7.0,7.0,200.0,100.0,100.0,10,0.5
SUG-EVE-47000,Colorado_Pacific,1,1.0,1.0,60.0,48.0,12.0,6,0.8
SUG-EVE-47000,Florida_Gulf,1,4.0,4.0,40.0,32.0,8.0,4,0.8
SUG-EVE-47000,Texas_Interior,1,7.0,7.0,30.0,24.0,6.0,3,0.8
SUG-FUN-75000,Illinois_Interior,1,2.0,2.0,4.5,1.8,2.7,3,0.4
SUG-FUN-75000,Tennessee_Gulf,1,3.0,3.0,1.5,0.6,0.9,1,0.39999999999999997
SUG-FUN-75000,New York_Atlantic,1,6.0,6.0,6.0,2.4,3.6,4,0.39999999999999997
SUG-HAI-55000,North Carolina_Gulf,1,1.0,1.0,9.0,7.0,2.0,2,0.7777777777777778
SUG-HAI-55000,Arizona_Pacific,1,3.0,3.0,22.5,17.5,5.0,5,0.7777777777777778
SUG-HAI-55000,New York_Atlantic,1,5.0,5.0,22.5,17.5,5.0,5,0.7777777777777778
SUG-HAI-55000,California_Pacific,1,6.0,6.0,22.5,17.5,5.0,5,0.7777777777777778
SUG-LAF-25000,Ohio_Atlantic,1,1.0,1.0,7.96,4.96,3.0,4,0.6231155778894473
SUG-LAF-25000,Michigan_Interior,1,3.0,3.0,1.99,1.24,0.75,1,0.6231155778894473
SUG-LAF-25000,New York_Atlantic,2,3.0,3.0,5.97,3.7199999999999998,2.25,3,0.6231155778894473
SUG-LAF-25000,Washington_Pacific,1,4.0,4.0,1.99,1.24,0.75,1,0.6231155778894473
SUG-LAF-25000,Florida_Gulf,2,5.5,5.5,21.89,13.64,8.25,11,0.6231155778894473
SUG-LAF-25000,Pennsylvania_Atlantic,1,6.0,6.0,3.98,2.48,1.5,2,0.6231155778894473
SUG-LAF-25000,Connecticut_Atlantic,1,7.0,7.0,3.98,2.48,1.5,2,0.6231155778894473
SUG-LAF-25000,New Jersey_Atlantic,1,8.0,8.0,5.97,3.72,2.25,3,0.6231155778894473
SUG-NER-92000,New York_Atlantic,3,4.666666666666667,5.0,13.5,6.3,7.2,9,0.4666666666666667
SUG-NER-92000,Pennsylvania_Atlantic,1,6.0,6.0,1.5,0.7,0.8,1,0.4666666666666666
SUG-SWE-91000,California_Pacific,1,4.0,4.0,6.0,2.8,3.2,4,0.4666666666666666
SUG-SWE-91000,Michigan_Interior,1,4.0,4.0,4.5,2.1,2.4,3,0.4666666666666667
SUG-SWE-91000,Rhode Island_Atlantic,1,4.0,4.0,4.5,2.1,2.4,3,0.4666666666666667
SUG-SWE-91000,Texas_Interior,3,4.666666666666667,4.0,15.0,7.0,8.0,10,0.4666666666666667
SUG-SWE-91000,Delaware_Atlantic,1,6.0,6.0,4.5,2.1,2.4,3,0.4666666666666667
SUG-SWE-91000,New York_Atlantic,2,6.0,6.0,16.5,7.7,8.8,11,0.4666666666666667
SUG-SWE-91000,Ohio_Atlantic,1,6.0,6.0,10.5,4.9,5.6,7,0.4666666666666667
